bought,region,size,oldest,income,children,race,connection,hispanic
770.08,3,4,3,3,1,1,1,0
11.99,3,3,6,2,1,2,0,0
140.97,1,3,4,6,1,1,1,0
13.95,4,2,3,5,1,3,1,0
26.64,4,4,7,6,1,1,1,0
85.65,1,4,9,2,1,2,1,0
67.46,1,4,6,2,1,1,1,0
63.92,2,2,4,5,0,1,1,0
28.79,1,2,9,5,0,1,1,0
175.11,2,2,9,6,1,1,1,0
314.68,3,2,8,6,0,1,1,0
91.75,2,5,8,7,1,1,1,1
408.45,4,5,10,5,1,1,1,0
20.59,3,4,9,7,1,1,1,0
12.99,3,1,8,5,0,1,1,0
1069.05,3,5,5,5,1,1,1,0
29.99,2,5,8,5,1,1,1,0
261.21,1,5,11,7,1,1,1,1
39.99,3,1,7,3,0,1,1,0
29.43,1,5,10,7,1,1,1,0
38.97,3,4,6,5,1,2,0,0
144.79,1,5,6,5,1,1,1,0
10.18,1,5,10,7,1,1,1,1
27.2,3,3,8,5,1,1,1,0
435.09,4,3,8,5,0,1,1,0
36.44,3,2,10,5,1,1,1,0
33.98,4,3,7,6,1,1,1,0
11.93,2,1,10,5,0,2,1,0
20.48,4,3,10,6,1,1,1,0
39.99,3,3,5,1,1,1,1,0
151.25,2,3,8,6,1,1,1,0
524.14,3,3,4,1,1,1,1,1
264.73,3,3,1,1,0,1,1,0
47.91,3,3,8,7,1,1,1,0
191.82,4,3,9,6,0,1,1,0
17.42,1,4,7,6,1,1,1,0
27.86,1,2,6,2,0,1,1,0
267.27,3,5,6,3,1,1,1,0
22.47,4,6,4,7,1,3,1,1
15.51,1,3,11,7,0,1,1,1
211.12,3,2,7,3,0,2,1,0
41.15,2,5,8,5,1,1,1,0
27.94,4,3,6,5,1,1,1,1
26.83,2,2,11,5,0,1,1,0
119.23,2,4,8,1,1,1,1,0
0.9,3,4,4,5,1,1,1,0
165.92,3,4,8,1,1,1,1,0
17.95,2,1,11,1,0,1,1,0
2989.24,3,2,5,1,1,1,1,1
49.31,1,5,8,4,1,1,1,1
393.63,2,6,6,7,1,1,1,0
26.46,3,5,7,6,1,1,1,1
422.06,1,5,7,5,1,1,1,0
30,2,2,5,7,0,1,1,0
2405.71,2,2,7,7,1,1,1,0
222.89,3,3,6,7,1,1,1,0
55.64,4,3,5,7,1,1,1,0
58.43,2,2,9,4,1,1,1,0
19.74,2,2,2,1,0,1,1,0
14.98,3,2,9,4,1,1,1,0
32.62,2,5,6,6,1,1,1,0
11.65,3,2,5,5,0,1,1,0
306.43,3,3,11,6,1,1,1,0
2036.86,2,4,9,5,1,2,1,0
278.65,2,2,10,5,0,1,1,0
29.98,2,1,6,7,0,1,1,0
84.96,3,2,10,6,1,2,1,0
52.34,2,2,5,1,0,1,1,0
143.77,2,5,6,6,1,1,1,0
18.66,3,2,7,7,1,1,1,0
15.78,3,2,6,2,1,1,1,0
43.26,3,4,2,5,0,1,1,1
27.98,2,3,6,7,1,1,1,0
64.96,1,4,11,4,1,1,1,1
112.55,2,4,4,3,1,1,1,1
13.99,2,1,6,6,0,1,1,0
566.36,4,6,7,6,1,1,1,0
39.9,3,4,9,7,1,1,1,0
7.99,3,4,8,6,1,1,1,0
13.99,3,3,5,7,1,1,1,0
79.99,1,3,11,3,1,5,1,1
208.98,3,2,11,1,1,1,1,0
52.59,3,2,10,1,0,1,1,0
77,1,3,7,5,1,1,1,0
173.77,1,5,10,6,1,1,1,1
59.11,3,2,11,5,0,1,1,0
12.21,1,2,6,7,1,1,1,0
24.97,2,3,2,4,1,2,1,1
19.99,2,3,4,5,1,1,1,0
116.6,1,2,5,4,0,1,1,0
92.06,3,2,8,5,0,1,1,0
107.35,1,3,3,5,1,1,1,0
109.46,3,5,6,5,1,1,1,0
14.93,4,5,10,5,0,1,1,0
204.14,3,3,8,7,1,1,1,0
780.27,4,3,7,7,1,1,1,0
35.76,2,4,8,1,1,1,1,1
96.82,2,6,4,6,1,1,1,0
219.88,1,4,9,7,1,1,1,0
48.51,1,2,11,5,0,1,1,0
245.33,2,2,10,5,0,1,1,0
144.5,3,2,9,6,0,1,1,0
5.99,2,4,5,7,1,1,1,0
134.83,2,3,8,7,1,1,1,0
78.46,3,2,5,7,0,1,1,1
28.69,3,2,6,7,0,1,1,1
4.58,2,3,6,6,1,1,1,0
243,4,4,9,7,1,1,1,1
28.98,3,3,6,1,1,1,1,0
218.79,1,1,6,5,0,1,1,0
153.4,2,4,6,6,1,1,1,0
72.98,3,5,5,7,1,1,1,0
44.97,1,4,10,6,0,1,1,0
285.97,2,3,4,6,0,1,1,0
92.41,1,4,6,5,1,1,1,0
63.26,2,4,8,7,1,1,1,0
0.26,1,1,6,6,0,1,1,1
79.97,3,2,7,7,1,1,1,0
153.97,1,3,7,3,1,5,1,0
186.99,3,2,3,5,1,1,1,0
90,3,4,11,1,1,1,1,1
52.97,3,5,11,2,1,2,1,0
167.74,1,2,10,2,0,1,1,0
55.5,1,2,3,6,0,1,1,0
90.84,1,6,7,7,1,1,1,0
255.95,3,1,7,1,0,1,1,0
493.25,3,4,7,5,1,1,1,0
566.01,1,3,9,6,1,1,1,1
10,2,4,8,6,1,1,1,0
275.16,2,4,11,5,1,1,1,0
22.78,4,3,5,1,1,1,1,0
12.21,1,3,3,6,1,1,1,1
23.98,3,4,6,7,1,1,1,0
12.99,3,2,3,1,1,2,1,0
55.38,4,3,5,5,1,1,1,0
24.46,2,4,11,3,1,1,1,0
476.73,2,3,11,7,1,1,1,0
87.72,1,1,8,3,0,3,1,0
23.85,2,2,6,5,0,1,1,0
41.43,2,4,9,7,1,1,1,0
29.93,4,3,7,6,1,1,1,0
101.94,2,5,8,7,1,1,1,0
34.99,4,2,6,1,1,5,1,1
134.88,1,3,7,5,1,1,1,0
97.6,4,4,4,5,1,1,1,0
246,2,3,11,5,1,1,1,0
11.27,4,6,7,7,1,1,1,0
29.96,3,3,5,4,1,1,1,0
371.1,4,6,4,6,1,3,1,1
59.2,4,6,5,7,1,1,1,0
72.94,3,5,8,5,1,1,1,0
79.35,3,3,10,3,1,2,1,0
19.74,4,2,11,3,0,1,1,0
0.01,3,3,11,3,1,1,1,0
17.66,3,4,11,4,1,1,1,0
0.99,4,2,7,7,0,1,1,0
13.97,1,2,3,4,0,2,1,0
5.27,2,4,6,1,1,1,1,0
22.8,1,4,8,5,1,1,1,0
136.96,4,5,3,5,1,1,1,0
14.11,2,1,11,3,0,1,1,0
46.18,4,4,11,7,0,1,1,0
144.84,3,2,6,4,1,1,1,0
244.44,3,1,9,1,0,2,1,1
11.39,3,4,7,1,1,1,1,0
5.98,1,2,5,4,1,1,1,0
115.95,4,1,8,7,0,1,1,0
0.01,4,2,5,6,0,1,1,0
309.24,3,1,3,2,0,1,1,0
43.96,3,2,11,6,1,1,1,0
622.26,1,2,5,7,1,1,1,0
117.9,1,5,6,5,1,1,1,0
115.64,1,5,11,7,1,1,1,0
32.9,2,1,7,6,0,1,1,0
16.5,1,4,9,4,1,1,1,0
214.85,3,2,10,5,1,1,1,0
1564.97,3,3,6,4,1,1,1,0
105.59,1,4,7,7,1,1,1,0
58.36,3,4,7,7,1,1,1,0
65.71,3,4,11,5,1,2,1,1
12.12,4,4,7,5,0,1,1,1
71.99,4,2,8,1,0,5,1,0
46.4,3,4,11,6,1,1,1,0
35.12,4,4,8,5,1,1,1,0
47.24,3,3,6,5,1,1,1,0
822.27,4,5,2,4,1,5,1,0
18.69,3,4,7,3,1,1,1,0
34.68,2,2,9,7,0,1,1,0
78.86,3,5,5,2,1,2,1,0
74.09,4,4,10,5,1,1,1,0
134.06,3,3,9,7,1,1,1,0
225.62,4,2,6,3,0,5,1,0
77.39,4,3,10,5,0,1,1,0
26.97,1,3,10,7,1,1,1,0
20.78,3,3,6,4,1,1,1,0
218.93,3,4,7,7,1,1,1,0
146.4,4,3,3,3,1,1,1,0
1087.96,3,3,5,7,1,1,1,0
71.06,2,2,4,2,0,1,1,0
35.92,4,3,10,7,1,1,1,0
51.96,1,2,6,7,0,1,1,0
83.87,3,3,10,4,1,1,1,0
46.46,2,3,9,5,1,2,1,0
18,2,4,2,6,1,1,1,0
296.9,3,2,7,7,0,1,1,0
18.29,4,2,7,5,1,1,1,1
6.02,4,3,2,2,1,5,1,1
17.9,3,4,9,7,1,2,1,0
44.91,2,4,3,2,1,1,1,0
151.81,4,2,6,4,1,5,1,0
32.03,2,2,3,5,1,1,1,0
5.99,3,3,5,7,1,1,1,0
2.48,1,4,10,4,1,2,1,1
190.8,3,4,9,6,1,1,1,0
102.44,3,5,9,6,1,1,1,0
372.89,1,2,6,1,0,1,1,0
85.65,1,2,9,3,1,1,1,0
133.32,3,3,7,7,1,1,1,1
29.99,1,3,8,6,1,1,0,0
15.1,1,4,10,3,1,1,1,0
8.88,3,5,7,6,1,1,1,0
325.28,2,2,7,6,0,1,1,1
38.9,4,4,6,4,1,3,1,0
10.4,4,3,9,7,1,1,1,0
224.73,1,4,10,3,1,1,1,0
105.44,3,5,10,7,1,1,1,1
71.79,1,3,7,5,1,2,1,0
25.11,3,2,8,5,0,1,1,0
121.13,4,3,8,4,1,1,1,0
235.43,3,3,5,4,1,1,1,0
30.86,3,5,7,3,1,1,1,0
15.93,1,4,7,5,1,1,1,0
3.14,1,6,8,7,1,1,1,0
31.98,4,3,4,4,0,1,1,0
588.23,4,3,8,3,1,1,1,0
87.65,2,5,6,5,1,1,1,0
7.6,2,4,5,6,1,1,1,0
0.89,3,3,6,6,0,1,1,0
231.9,3,6,8,5,1,1,1,0
417.3,2,2,11,1,1,1,1,1
10.95,4,2,3,4,1,1,1,0
149.81,1,2,7,6,1,1,1,0
149.75,1,3,6,6,0,1,1,0
2.59,2,3,9,5,1,1,1,0
433.53,2,1,11,4,0,1,1,0
305.77,4,6,5,7,1,1,1,0
563.98,4,2,7,7,0,1,1,0
14.97,2,3,3,5,0,1,1,0
393.94,1,4,8,4,1,2,1,1
674.75,4,1,8,5,0,1,1,0
115.36,1,6,9,7,1,1,1,0
17.99,1,5,9,5,1,2,1,0
52.38,2,3,5,7,1,1,1,0
152.92,3,1,7,4,0,1,1,0
86.63,3,2,10,1,0,2,1,0
46.38,4,3,11,5,1,1,1,1
214.56,2,2,7,5,1,1,1,0
56.35,3,5,4,5,1,1,1,1
27.03,3,2,8,5,0,1,1,0
22.49,1,4,9,6,1,1,1,0
19.99,3,4,4,4,1,1,1,0
43.38,3,2,10,3,1,1,1,0
169.95,3,3,7,1,1,1,1,0
254.64,3,2,11,6,1,1,1,0
9.98,4,6,6,3,1,1,1,1
18.3,3,1,8,2,0,1,1,0
26.67,4,5,10,5,1,1,1,0
253.62,1,4,5,5,1,1,1,0
110.28,3,6,9,7,1,1,1,0
86.1,4,2,7,7,0,1,1,0
67.59,4,4,6,6,0,1,1,1
34.07,4,4,5,1,1,1,1,0
21,3,3,10,2,1,1,1,0
64.04,3,3,7,2,1,1,1,0
12.99,2,2,8,5,0,1,1,0
6.1,2,3,9,5,1,1,1,0
125.75,1,2,8,3,0,2,1,0
6.95,3,3,7,6,1,1,0,0
365.06,4,2,6,6,0,1,1,0
343.81,3,3,7,3,1,1,1,0
85.13,3,5,8,7,1,1,1,0
8.57,3,5,10,5,1,1,1,1
357.43,3,3,11,6,1,1,1,1
28.45,3,2,3,4,1,1,0,0
14.99,2,2,10,1,1,1,1,0
57.48,4,4,11,5,1,1,1,1
223.76,1,1,10,4,0,2,1,0
59.72,3,5,8,6,1,1,1,1
19.95,3,2,11,4,1,1,0,1
8.22,2,2,9,7,1,1,1,0
95.82,3,2,7,4,1,1,1,0
8.95,2,2,6,5,1,1,0,0
28.96,4,2,11,1,0,1,1,0
38.99,4,2,6,4,1,1,1,1
107.9,4,2,6,2,1,5,1,0
26.37,3,4,3,5,1,1,1,0
57.95,3,3,11,5,1,1,1,0
166.88,1,2,6,3,1,3,1,0
301.27,1,6,10,7,1,1,1,0
9.01,4,4,11,5,1,1,0,1
30.25,4,4,8,1,1,1,1,0
53.15,1,2,10,4,1,1,1,0
79.99,4,2,5,5,0,1,1,0
91.64,2,2,6,7,0,1,1,0
846.45,1,3,7,7,1,1,1,0
513.99,3,2,11,4,1,1,1,0
19.3,3,2,5,7,1,1,1,0
32.94,4,1,11,4,0,5,1,0
100,3,2,3,6,1,1,1,0
12.23,2,6,9,7,1,1,1,0
140.08,3,3,10,6,1,1,1,0
63.32,4,1,8,5,0,1,1,0
452.64,1,3,10,1,1,3,1,0
237.58,2,5,7,4,1,1,1,0
44.95,3,2,7,4,0,1,0,0
12.37,2,3,9,6,1,1,1,0
7.3,1,5,5,3,1,1,1,1
29.98,3,3,5,6,1,1,1,0
13.99,4,3,6,7,1,1,1,1
59.81,1,2,5,7,0,1,1,0
57.2,1,3,6,1,1,1,1,0
25.29,2,4,9,7,1,1,1,0
18.94,2,6,11,5,1,1,1,1
459.47,3,1,8,4,0,1,1,0
69.71,3,2,9,2,1,1,1,0
346.68,4,2,7,5,1,1,1,0
33.2,4,3,6,5,1,1,1,0
30.52,3,5,5,5,1,1,1,1
211.97,3,4,10,1,1,1,1,0
84.12,2,2,11,4,1,1,1,0
91.24,4,5,3,5,1,1,1,0
40.44,3,2,2,5,0,2,1,0
63.91,3,3,7,5,1,1,1,0
34.25,4,4,6,4,1,1,1,0
52.06,3,3,6,5,1,2,1,0
23.4,3,5,8,4,1,1,1,0
1.12,1,4,5,2,1,1,0,0
15.76,4,1,11,2,0,1,0,1
50.27,3,1,5,3,0,1,1,0
177.66,3,4,8,7,1,1,1,0
11.49,1,4,6,1,1,1,1,0
78.77,1,2,6,7,0,1,1,0
106.85,4,4,8,6,1,1,1,0
253.76,2,2,9,3,1,1,1,0
165.1,4,3,8,5,0,1,1,0
2.25,4,2,11,2,1,1,1,1
102.98,2,3,7,6,1,1,1,0
13.2,4,2,11,4,0,1,1,0
56.23,2,4,4,1,1,1,1,0
197.99,4,4,8,2,1,1,1,0
29.95,3,2,8,4,1,1,1,0
142.7,4,2,7,2,1,1,0,0
17.99,3,4,7,7,1,1,1,1
235.77,3,2,6,7,1,1,1,0
135.63,3,3,7,4,1,1,1,0
0.77,2,2,7,5,1,1,1,0
235,3,2,7,6,0,1,1,0
7.95,4,2,9,6,1,1,1,0
35.2,3,5,9,7,1,1,1,0
17.99,2,5,6,7,1,1,0,0
20.95,2,3,10,6,1,1,1,0
137.32,4,3,11,6,1,1,1,0
29.58,4,6,7,6,1,1,1,0
28.51,1,3,7,5,1,1,1,0
57.41,2,2,5,3,0,1,1,0
0.18,2,2,5,6,0,1,1,0
10.49,2,2,6,5,1,1,1,0
61,3,3,7,7,1,1,1,0
94.07,2,3,6,6,1,1,1,0
209.97,3,2,6,6,0,1,1,0
94.45,3,3,2,7,1,1,1,0
202.94,3,2,5,1,0,1,1,1
61.07,2,3,11,3,1,1,1,1
34.98,2,1,8,2,0,2,1,1
9.08,3,1,7,1,0,1,1,0
43.26,2,4,11,5,1,1,1,0
94.41,1,3,6,3,1,3,1,0
230.19,2,2,6,1,1,1,1,0
17.98,4,1,10,7,0,1,1,0
121.96,4,3,5,5,1,1,1,0
19,2,2,5,6,0,1,1,0
36.92,1,2,3,1,0,1,0,1
42,1,3,8,7,1,1,1,0
67.25,2,2,10,6,0,1,1,0
59.99,1,4,3,6,1,1,1,0
79.17,3,3,9,6,1,1,1,0
30.07,3,3,7,2,1,2,1,0
9.98,4,2,3,4,1,1,1,0
315.47,2,3,10,4,1,1,1,0
25.78,1,2,8,7,1,1,1,1
552.8,3,5,6,7,1,1,1,0
46.93,4,5,11,5,1,1,0,0
25.96,3,5,2,6,1,1,1,0
1515.89,3,5,3,5,1,1,1,1
584.89,2,2,5,7,1,1,1,1
6.9,1,4,6,7,1,1,1,0
43.93,2,2,11,4,1,1,1,0
143.81,2,2,11,4,1,1,0,0
5.59,4,4,7,5,1,1,1,0
95.88,1,3,8,5,1,1,1,0
30.48,1,3,6,3,1,1,1,0
1838.67,3,4,3,2,1,1,1,0
30.87,3,4,8,7,1,1,1,0
39.92,3,2,10,5,0,1,1,1
21.15,1,6,4,7,0,1,1,0
11.37,1,1,8,1,0,1,1,0
19.79,2,4,10,3,1,1,1,0
5.8,1,2,10,5,1,1,1,0
15.79,3,2,11,5,1,1,1,0
4.95,2,6,11,5,1,1,1,0
98.67,2,2,11,4,0,1,0,0
60.91,2,3,4,1,1,1,1,0
26.4,2,5,3,6,1,1,1,1
74.99,2,6,5,7,1,1,1,0
12.98,2,4,9,7,1,1,1,0
126.14,2,5,7,6,1,1,1,0
27.97,3,1,11,1,0,1,1,0
9,2,5,9,5,1,1,1,1
89.17,3,3,11,5,1,1,1,0
155.92,1,2,11,1,1,1,1,1
106,3,2,7,7,1,1,1,0
38.95,2,2,8,5,1,1,1,0
312.43,3,4,11,1,0,1,1,0
0.11,2,4,6,5,1,1,1,0
115.72,2,4,8,7,1,1,1,0
172.81,3,3,4,7,1,1,1,0
372.92,1,2,7,7,0,1,1,0
252.42,1,3,5,7,1,1,1,0
253.97,3,4,7,7,1,1,1,0
17.99,2,3,9,4,1,1,1,0
0.6,4,6,3,7,1,1,1,0
39.98,3,1,4,6,0,1,1,0
44.48,2,2,9,5,1,1,1,0
89.46,1,2,7,6,1,1,1,0
1.95,3,4,7,5,1,1,1,0
98.27,3,4,9,7,1,1,1,0
196.34,2,2,5,5,1,1,1,0
33.94,3,3,6,6,1,2,1,0
89.16,3,4,8,4,1,1,1,0
51.8,1,1,9,1,0,1,1,1
24.75,3,4,7,6,1,1,1,0
19.99,3,6,7,7,1,1,1,1
69.24,1,1,5,5,0,1,1,0
22.95,1,5,6,5,1,1,1,0
79.86,3,1,8,3,0,2,1,1
633.6,1,2,10,1,1,1,1,0
72.52,4,3,10,7,1,1,1,0
92.43,2,2,9,7,1,1,1,0
235.98,3,4,7,5,1,1,1,0
10.49,3,3,5,6,1,1,1,0
10.54,1,5,9,4,1,1,1,0
63.93,1,5,11,4,1,1,1,0
172.97,4,4,8,7,1,1,1,0
18.18,2,2,7,7,1,1,1,0
46.9,1,2,9,2,1,1,1,0
305.09,4,2,6,7,1,1,1,1
185.83,1,2,11,4,1,1,1,0
29.99,4,5,6,2,1,1,0,1
41.75,1,2,6,6,0,3,1,0
56.96,4,2,11,7,0,1,1,0
124.93,3,2,6,4,0,5,1,0
16.99,1,5,6,6,1,1,1,1
108.45,3,2,4,4,1,1,1,0
49.4,3,2,5,5,0,1,1,0
6890.98,1,3,6,1,1,5,1,1
103.74,1,5,8,7,1,1,1,0
103.98,1,4,8,7,1,1,1,0
659.98,1,3,9,6,1,2,1,0
68.98,1,5,7,5,1,5,1,0
171.59,3,2,10,6,1,1,1,0
26.97,4,3,11,1,0,1,1,1
14.97,3,5,7,4,1,1,1,0
150.45,2,4,8,7,1,1,1,0
121.51,2,3,10,3,1,1,1,1
35.99,3,2,6,7,0,1,1,0
16.47,3,2,7,3,1,2,1,0
44.47,2,4,4,6,1,1,1,0
25.46,3,5,11,7,1,1,1,0
25.98,4,6,4,6,1,1,1,0
100,4,3,6,6,0,1,1,0
7.79,3,5,5,3,1,2,1,0
24.93,4,1,7,5,0,1,1,0
1400.17,3,4,11,5,1,1,1,1
199.02,1,2,2,5,0,1,1,0
26.99,3,3,6,6,1,1,1,0
248.7,2,1,8,1,0,1,1,0
38.11,3,1,7,4,0,1,1,0
6.99,3,5,4,4,1,1,1,0
223.66,1,2,11,7,1,1,1,1
112.8,4,2,8,6,1,5,1,0
94.9,3,2,8,6,1,1,1,0
44.78,4,5,8,5,1,3,1,0
41.99,3,6,7,4,1,1,1,0
10.17,3,3,11,5,1,1,1,0
54.94,4,3,8,5,1,5,1,0
45.08,1,2,4,1,0,1,1,0
85.05,2,3,5,4,1,1,1,0
359,1,1,5,1,0,1,1,0
55,4,2,2,2,0,1,1,0
38.41,4,2,2,7,1,1,1,0
66.08,4,3,5,7,1,3,1,0
127.3,3,2,3,2,0,2,1,1
6.8,4,3,11,7,1,1,1,0
15,2,2,3,6,0,1,1,0
42.51,3,4,6,5,1,1,1,0
40.98,1,2,11,6,1,1,1,0
28.98,2,2,4,7,0,1,1,0
178.05,3,4,4,5,1,1,1,0
27.98,3,2,6,5,0,1,1,0
0.99,3,3,8,4,1,2,1,1
176.2,2,3,8,1,1,1,1,0
35.98,1,4,11,7,1,1,1,0
74.2,4,2,4,4,1,1,1,0
949.66,2,2,9,7,0,1,1,1
65.35,3,3,5,7,1,1,1,0
39.9,1,2,11,4,0,3,1,0
95.22,1,2,9,7,0,1,1,0
142.5,4,4,8,6,1,1,1,0
49.99,1,2,11,1,0,2,1,0
17.54,4,3,6,5,1,1,1,0
119.95,3,2,7,4,1,1,1,0
52.85,4,6,5,7,1,1,1,0
10.89,3,6,7,3,1,1,0,0
75.94,1,2,10,1,0,5,1,0
28.98,4,5,7,7,1,1,1,1
8.85,2,4,11,1,0,1,1,0
267.87,4,3,8,7,1,1,1,0
34.98,4,4,11,7,1,1,1,0
149.99,2,1,7,6,0,1,1,0
74.72,3,2,9,7,0,1,1,1
85.97,4,3,10,7,0,1,1,0
65.4,1,5,7,6,1,1,1,0
194.2,2,2,10,7,0,1,1,0
91.94,4,2,6,5,0,1,1,0
112.53,4,2,5,6,1,1,1,1
36.4,4,4,4,6,1,1,1,0
395.51,2,3,5,7,1,1,1,0
39.98,1,2,5,1,1,1,1,0
183.54,4,4,9,6,1,1,1,0
8.99,1,3,6,7,1,5,1,0
655.07,4,4,11,5,1,1,1,0
107.98,4,2,10,7,0,1,1,0
186.08,4,3,9,6,1,1,1,0
197.95,2,2,10,5,1,1,1,0
33.8,4,2,7,5,0,1,1,0
2285.98,3,2,9,5,1,1,1,0
284.48,1,4,6,5,1,1,1,0
26.72,4,6,5,3,1,1,1,0
319.64,3,4,7,7,1,1,1,0
185.38,4,4,9,7,1,1,1,0
310.35,1,2,7,6,0,1,1,0
47.24,3,3,8,7,1,1,1,1
185.75,3,4,9,6,1,1,1,0
52.97,4,1,7,4,0,1,1,0
248.61,4,6,11,6,1,1,1,1
94.7,1,2,7,5,0,1,1,0
210.29,4,4,3,4,1,1,1,0
43.84,4,2,7,5,0,1,1,0
19.95,3,3,8,7,1,1,1,0
59.99,3,2,7,6,0,1,1,1
31.66,3,3,7,4,1,1,1,0
94.51,2,1,4,7,0,1,1,0
50.15,1,2,8,5,0,1,1,0
21.93,3,4,9,7,1,1,1,0
53.9,1,2,6,3,1,1,1,0
11.18,1,2,7,7,0,1,1,0
86.27,3,3,7,6,1,1,1,0
84.24,4,2,6,6,1,1,1,1
85.23,1,2,11,5,0,1,1,0
128.8,3,2,3,1,1,1,1,0
28.18,2,2,10,2,1,1,1,1
9.06,3,4,8,1,1,1,1,1
25.63,3,2,3,2,0,2,1,0
32.66,3,2,5,1,0,1,1,0
62.98,3,3,7,7,1,1,1,0
12.64,3,4,7,1,1,2,1,0
636.45,2,3,4,3,0,3,1,0
1745.07,2,6,5,2,1,1,1,1
144.68,3,2,8,7,0,1,1,0
22.48,2,2,4,4,1,1,1,0
104.92,3,4,5,5,1,1,1,0
71.45,2,1,8,3,0,1,1,0
121.31,1,3,6,4,1,2,1,1
82.06,4,4,4,5,1,1,1,0
239.56,3,3,8,6,1,1,1,0
24.99,3,4,4,5,1,1,1,0
64.09,4,2,8,7,0,1,1,0
86.33,1,6,7,5,1,1,1,1
508.52,1,3,8,6,1,1,1,0
52.14,3,5,5,1,1,1,1,0
19.99,1,5,7,5,1,1,1,1
309.99,3,5,6,7,1,1,1,0
469.95,3,6,6,7,1,1,1,0
59.98,3,4,6,3,1,2,1,1
343.98,1,2,11,1,0,1,1,0
37.17,3,5,8,7,1,1,1,0
0.99,3,3,5,5,1,1,1,0
47.32,2,2,3,4,1,1,1,0
23.98,2,4,5,5,1,1,1,0
216.97,3,2,7,7,1,1,1,0
39.99,1,4,4,6,0,1,1,0
32.58,2,3,8,5,1,1,1,0
9.14,4,3,8,5,1,1,1,1
42.48,3,4,6,6,1,1,1,1
94.94,4,2,9,4,1,1,1,0
32.95,1,1,7,3,0,1,1,0
571.39,2,3,7,6,1,1,1,1
37.2,3,2,11,6,1,1,1,1
36.8,3,1,3,1,0,1,1,1
292.08,2,2,11,4,1,1,1,0
11.15,3,5,9,1,1,1,1,1
65.59,2,5,7,1,0,1,1,0
274.98,1,2,11,2,0,1,1,0
36.62,2,5,6,4,1,1,1,0
26.71,1,3,7,7,1,1,1,0
117.61,1,4,9,5,1,1,1,0
79.98,3,4,6,7,1,1,1,0
56.27,3,2,10,7,1,1,1,0
177.84,4,4,10,6,1,1,1,1
28.99,1,4,5,5,1,1,1,0
99.41,2,2,9,7,1,1,1,0
57.75,3,3,6,5,1,1,1,0
32.46,1,5,6,7,1,1,1,0
452.88,1,6,6,7,1,1,1,0
39.95,3,3,9,5,1,1,1,0
350.47,4,1,11,1,0,1,1,0
20.98,2,6,5,6,1,1,1,0
2.81,1,4,6,2,1,2,1,0
136.09,3,2,7,1,0,1,1,0
193.53,4,2,11,5,1,1,1,0
22.95,2,4,4,5,1,1,1,1
211.37,2,2,6,7,0,1,1,0
30.11,1,4,2,5,1,1,1,0
29.99,4,2,5,7,0,1,1,0
701.48,2,4,3,5,1,1,1,0
1601.55,3,2,3,1,0,1,1,0
173.48,4,1,5,6,0,1,1,0
34,3,3,10,1,1,2,1,0
13.72,1,6,6,7,1,1,1,0
25.49,1,4,7,6,1,1,1,0
80.74,4,2,7,3,0,1,1,0
305.8,1,2,8,7,1,1,1,0
153.11,3,3,10,5,1,1,1,1
82.08,1,4,6,5,1,1,1,0
3.75,2,2,6,6,1,1,1,0
44.45,3,5,10,5,1,1,1,0
22.5,3,3,11,5,1,1,1,0
78.87,1,5,9,4,1,1,1,0
91.81,3,3,6,6,1,1,1,0
11.53,3,2,10,5,1,1,1,1
37.53,4,2,11,1,0,1,1,0
65.74,2,4,10,7,1,1,1,0
456.84,4,3,7,7,1,1,1,0
6.35,2,3,5,2,1,1,1,0
14.76,2,4,5,5,1,1,1,0
145.52,4,4,10,1,1,5,1,0
131.55,3,3,6,5,1,1,1,0
562.79,2,3,10,7,1,1,1,0
4.41,1,2,6,1,1,2,1,0
29.99,4,4,7,2,0,1,1,0
27.49,3,4,6,6,0,1,1,0
82.6,3,2,7,4,0,1,1,0
30.06,4,3,6,7,1,1,1,0
120.99,1,3,9,5,1,1,1,0
25,1,2,9,5,0,5,1,0
52,3,5,10,7,1,1,1,0
809.03,2,2,5,1,1,1,1,1
44.11,4,3,2,2,1,1,1,0
84.98,3,4,10,5,1,1,1,1
60.94,2,1,5,4,0,1,1,0
27.44,1,1,3,3,0,1,1,0
50.69,4,3,7,5,0,3,1,0
3.99,1,4,11,1,1,2,1,1
37.12,3,3,11,5,1,1,1,0
74.05,1,3,5,7,0,1,1,0
40.98,4,5,7,7,1,1,1,0
207.32,2,4,7,7,1,1,1,0
89.19,2,6,8,5,1,1,0,1
28.48,3,3,7,6,1,1,1,0
110.85,3,1,9,5,0,1,1,0
5.99,2,2,11,5,0,1,1,0
66.5,3,6,8,5,1,1,1,0
195.3,2,3,7,5,1,1,1,0
46.73,4,2,6,7,1,1,1,0
29.88,1,5,11,5,1,1,1,1
39.99,1,4,8,1,1,1,1,0
15.8,1,6,7,7,1,1,1,0
5.79,3,4,4,1,1,1,1,0
291.94,3,3,11,3,1,2,1,0
0.6,4,5,5,3,1,1,1,0
6,2,3,8,1,1,1,1,0
51.29,3,2,6,3,1,2,1,0
673.63,1,2,11,6,1,1,1,1
14.95,3,6,7,7,1,2,1,1
141.17,3,3,5,7,1,1,1,0
48.16,2,5,6,4,1,1,1,1
6.99,4,4,9,7,1,1,1,0
24.99,2,2,3,4,1,1,1,0
221.31,2,2,6,5,0,1,1,0
108.14,2,3,8,7,1,1,1,0
